"UTLIZATION_TYPE","STATE_NAME","LABELER_CODE","PRODUCT_CODE","PACKAGE_SIZE","NDC","YEAR_NUMBER","QUARTER","PRODUCT_NAME","PRESCRIPTIONS","TOTAL_NUMBER","UNITS"
"MCOU","NY",228,2348,10,"228234810",2018,1,"PROPYLTHIO",51337,602,27135.01
"FFSU","NY",2,4455,85,"2445585",2018,1,"ZYPREXA ZY",,,
"MCOU","NY",41616,760,83,"41616076083",2018,1,"VENLAFAXIN",,,
"MCOU","NY",23155,569,1,"23155056901",2018,1,"METRONIDAZ",3803,216,1461.85
"MCOU","NY",55111,397,52,"55111039752",2018,1,"OMEPRAZOLE",,,
"MCOU","NY",45963,141,30,"45963014130",2018,1,"BUPROPION",,,
"MCOU","NY",591,5708,1,"591570801",2018,1,"CLINDAMYCI",110701,3263,12278.11
"MCOU","NY",54,85,25,"54008525",2018,1,"ZALEPLON 1",6430,212,2463.51
"FFSU","NY",409,2776,2,"409277602",2018,1,"MILRINONE",,,
"MCOU","NY",172,3927,60,"172392760",2018,1,"DIAZEPAM T",56375,1048,2408.37
"FFSU","NY",169,84,81,"169008481",2018,1,"PRANDIN 2.",,,
"FFSU","NY",781,5421,92,"781542192",2018,1,"PIOGLITAZO",,,
"MCOU","NY",69315,117,1,"69315011701",2018,1,"FUROSEMIDE",23234,617,844.82
"FFSU","NY",813,799,55,"813079955",2018,1,"FEM PH VAG",,,
"MCOU","NY",68382,733,1,"68382073301",2018,1,"NADOLOL TA",,,
"MCOU","NY",99207,850,60,"99207085060",2018,1,"LUZU CREAM",,,
"MCOU","NY",409,9301,30,"409930130",2018,1,"ROPIVACAIN",480,15,49263.34
"MCOU","NY",25021,107,20,"25021010720",2018,1,"CEFTRIAXON",,,
"MCOU","NY",68382,96,5,"68382009605",2018,1,"HYDROXYCHL",16620.8,300,26118.82
"MCOU","NY",172,4431,49,"172443149",2018,1,"MISOPROSTO",,,
"FFSU","NY",378,3637,5,"378363705",2018,1,"CETIRIZINE",68039,1988,13455.85
"MCOU","NY",245,1072,30,"245107230",2018,1,"QUDEXY XR",,,
"MCOU","NY",47781,540,1,"47781054001",2018,1,"METHYLPHEN",6878,213,23392.05
"MCOU","NY",55111,292,90,"55111029290",2018,1,"SUMATRIPTA",,,
"MCOU","NY",24,1596,1,"24159601",2018,1,"PRIMAQUINE",,,
"FFSU","NY",597,149,54,"597014954",2018,1,"PRADAXA 75",2560,42,16737.41
"MCOU","NY",54838,523,40,"54838052340",2018,1,"FLUOXETINE",78546,553,6031.65
"MCOU","NY",23155,60,1,"23155006001",2018,1,"FOSINIPROL",,,
"FFSU","NY",68382,903,1,"68382090301",2018,1,"MORPHINE S",774,12,233.27
"MCOU","NY",69,3051,75,"69305175",2018,1,"ZITHROMAX",,,
"MCOU","NY",69543,120,10,"69543012010",2018,1,"ACARBOSE 2",19765,231,5296.72
"FFSU","NY",65162,50,10,"65162005010",2018,1,"OXYCODONE",2868,25,838.24
"MCOU","NY",69097,124,12,"69097012412",2018,1,"TOPIRAMATE",35736,657,7876
"MCOU","NY",67877,147,5,"67877014705",2018,1,"TEMAZEPAM",1064,37,92.42
"FFSU","NY",45963,635,4,"45963063504",2018,1,"LOVASTATIN",,,
"MCOU","NY",49348,47,65,"49348004765",2018,1,"NATURAL VE",9146,17,67.82
"MCOU","NY",51285,87,87,"51285008787",2018,1,"SEASONIQUE",,,
"FFSU","NY",62175,892,46,"62175089246",2018,1,"ATORVASTAT",1280,39,353.87
"FFSU","NY",69097,875,12,"69097087512",2018,1,"BUPROPION",8197,238,5505.36
"MCOU","NY",52268,700,1,"52268070001",2018,1,"GOLYTELY P",15621,105,1202.13
"MCOU","NY",781,2688,1,"781268801",2018,1,"DEXMETHYLP",961,33,4941.32
"FFSU","NY",93,5423,28,"93542328",2018,1,"DROSPIRENO",476,15,785.82
"MCOU","NY",65862,752,75,"65862075275",2018,1,"CEFIXIME O",,,
"FFSU","NY",68001,266,33,"68001026633",2018,1,"FLUOROURAC",,,
"MCOU","NY",29300,152,1,"29300015201",2018,1,"QUETIAPINE",2527,71,1849.28
"MCOU","NY",781,2696,75,"781269675",2018,1,"TEMOZOLOMI",,,
"MCOU","NY",31722,537,12,"31722053712",2018,1,"LEVETIRACE",111680,1640,14832.96
"MCOU","NY",49884,406,10,"49884040610",2018,1,"METOPROLOL",,,
"MCOU","NY",42192,330,1,"42192033001",2018,1,"NP THYROID",13914,356,6290.13
"FFSU","NY",2,8147,1,"2814701",2018,1,"HUMATROPE",,,
"FFSU","NY",904,5017,35,"904501735",2018,1,"LIQUITEARS",55046,3382,21494.2
"MCOU","NY",93,5419,84,"93541984",2018,1,"CLOZAPINE",,,
"MCOU","NY",60505,190,1,"60505019001",2018,1,"METFORMIN",1740,32,54.59
"MCOU","NY",63646,500,50,"63646050050",2018,1,"CLOBETASOL",17410,331,19630.41
"FFSU","NY",16714,292,3,"16714029203",2018,1,"AMOXICILLI",,,
"FFSU","NY",16729,140,0,"16729014000",2018,1,"GLIPIZIDE",,,
"FFSU","NY",23155,112,10,"23155011210",2018,1,"PROPRANOLO",6163,92,1931.07
"FFSU","NY",46,1106,11,"46110611",2018,1,"PREMPRO 0.",,,
"MCOU","NY",904,6571,61,"904657161",2018,1,"ALLOPURINO",,,
"FFSU","NY",65162,762,11,"65162076211",2018,1,"WARFARIN S",365,22,154.1
"FFSU","NY",60505,114,0,"60505011400",2018,1,"GABAPENTIN",,,
"MCOU","NY",60687,263,1,"60687026301",2018,1,"AMLODIPINE",,,
"FFSU","NY",36800,47,2,"36800004702",2018,1,"RANITIDINE",,,
"FFSU","NY",76385,112,50,"76385011250",2018,1,"CARVEDILOL",11430,138,1093.3
"FFSU","NY",121,670,16,"121067016",2018,1,"ETHOSUXMID",,,
"MCOU","NY",68382,807,5,"68382080705",2018,1,"TRAZODONE",,,
"MCOU","NY",68180,772,9,"68180077209",2018,1,"AMLODIPINE",,,
"MCOU","NY",49884,308,2,"49884030802",2018,1,"CLONAZEPAM",10454,190,6708.47
"MCOU","NY",16729,4,10,"16729000410",2018,1,"SIMVASTATI",11010,359,361.92
"FFSU","NY",61703,319,22,"61703031922",2018,1,"CYTARABINE",,,
"MCOU","NY",45802,466,53,"45802046653",2018,1,"ECONAZOLE",26225,315,29984.69
"FFSU","NY",65162,115,11,"65162011511",2018,1,"HYDROCODON",,,
"FFSU","NY",55513,28,1,"55513002801",2018,1,"ARANESP (D",26.454,72,55082.99
"MCOU","NY",64950,354,50,"64950035450",2018,1,"OXYCODONE",20658.5,112,2754.6
"FFSU","NY",93,7334,5,"93733405",2018,1,"MYCOPHENOL",,,
"FFSU","NY",527,1695,5,"527169505",2018,1,"BUT / APAP",5325,83,2533.74
"MCOU","NY",51660,939,54,"51660093954",2018,1,"CETIRIZINE",,,
"FFSU","NY",536,1066,15,"536106615",2018,1,"FEXOFENADI",828,28,359.18
"MCOU","NY",78,655,15,"78065515",2018,1,"JADENU FCT",5112,75,409018.15
"MCOU","NY",59746,379,60,"59746037960",2018,1,"INDOMETHAC",,,
"MCOU","NY",68001,279,0,"68001027900",2018,1,"DICLOFENAC",,,
"FFSU","NY",67877,128,1,"67877012801",2018,1,"BENZONATAT",860,17,1745.43
"FFSU","NY",69,469,12,"69046912",2018,1,"CHANTIX (V",,,
"FFSU","NY",8,844,2,"8084402",2018,1,"PROTONIX F",4478,144,63321.92
"MCOU","NY",944,3810,1,"944381001",2018,1,"ONCASPAR (",,,
"MCOU","NY",53746,514,5,"53746051405",2018,1,"SPIRONOLAC",18329,430,3491.7
"FFSU","NY",52427,286,1,"52427028601",2018,1,"MACRODANTI",,,
"MCOU","NY",76299,422,85,"76299042285",2018,1,"INDERAL XL",,,
"MCOU","NY",51672,4037,1,"51672403701",2018,1,"ENALAPRIL",44240,1333,10044.31
"MCOU","NY",65597,203,30,"65597020330",2018,1,"SAVAYSA (",1154,40,12560.94
"FFSU","NY",65862,202,99,"65862020299",2018,1,"LOSARTAN P",38510,977,6317.34
"MCOU","NY",16714,451,1,"16714045101",2018,1,"AMITRIPTYL",3754,124,5024.87
"MCOU","NY",53746,179,1,"53746017901",2018,1,"METFORMIN",177264,3869,17090.82
"MCOU","NY",24979,4,6,"24979000406",2018,1,"DONEPEZIL",1350,45,6937.65
"FFSU","NY",24979,10,12,"24979001012",2018,1,"NIFEDIPINE",8608,236,3521.39
"FFSU","NY",54838,138,40,"54838013840",2018,1,"DIABETIC S",59595,468,2390.25
"MCOU","NY",591,5788,1,"591578801",2018,1,"NORTRIPTYL",,,
"MCOU","NY",68001,112,5,"68001011205",2018,1,"LANSOPRAZO",2417,77,1190.02
"FFSU","NY",603,4654,2,"603465402",2018,1,"MONTELUKAS",1272,35,370.9
"FFSU","NY",68180,160,13,"68180016013",2018,1,"AZITHROMYC",8010,1343,10344.99
"MCOU","NY",65162,902,3,"65162090203",2018,1,"ARIPIPRAZO",35482,1249,214513.9
"FFSU","NY",68462,130,1,"68462013001",2018,1,"ZONISAMIDE",43882.24,405,8973.19
"FFSU","NY",904,5797,61,"904579761",2018,1,"FUROSEMIDE",,,
"MCOU","NY",65162,641,10,"65162064110",2018,1,"FLECAINIDE",11384,179,2430.56
"MCOU","NY",64980,277,12,"64980027712",2018,1,"CAPECITABI",1822,21,38697.93
"FFSU","NY",37205,980,78,"37205098078",2018,1,"PAIN RLF 5",,,
"MCOU","NY",62756,446,4,"62756044604",2018,1,"CARISOPROD",960,13,69.99
"FFSU","NY",378,1560,10,"378156010",2018,1,"EX PHENYTO",16050,199,5325.71
"FFSU","NY",61874,75,60,"61874007560",2018,1,"VIBERZI (E",,,
"FFSU","NY",603,3609,21,"603360921",2018,1,"HYDROCODON",3188,29,412.24
"FFSU","NY",57237,62,30,"57237006230",2018,1,"FINASTERID",,,
"FFSU","NY",168,309,60,"168030960",2018,1,"DESONIDE O",,,
"MCOU","NY",76282,257,1,"76282025701",2018,1,"NABUMETONE",,,
"MCOU","NY",173,569,0,"173056900",2018,1,"ZOFRAN ODT",,,
"MCOU","NY",591,3543,76,"591354376",2018,1,"BUPROPION",11333,224,5128.55
"FFSU","NY",591,3212,72,"591321272",2018,1,"FENTANYL P",,,
"MCOU","NY",63868,89,1,"63868008901",2018,1,"ARTHRITIS",4513,80,202.87
"FFSU","NY",955,1735,30,"955173530",2018,1,"LEFLUNOMID",570,15,1414.02
"MCOU","NY",30698,60,1,"30698006001",2018,1,"LASIX 40 M",,,
"MCOU","NY",39822,310,5,"39822031005",2018,1,"NEOMYCIN S",,,
"FFSU","NY",68084,182,1,"68084018201",2018,1,"SERTRALINE",,,
"FFSU","NY",37205,612,71,"37205061271",2018,1,"CLEARLAX L",,,
"MCOU","NY",64980,205,1,"64980020501",2018,1,"LITHIUM CA",11336,152,1986.1
"MCOU","NY",93,7692,56,"93769256",2018,1,"AMLODIPINE",1408,43,1239.38
"MCOU","NY",60505,3778,9,"60505377809",2018,1,"VENLAFAXIN",,,
"FFSU","NY",143,9529,1,"143952901",2018,1,"FLUPHENAZI",600,114,12228.58
"MCOU","NY",68462,127,5,"68462012705",2018,1,"GABAPENTIN",365162.88,4961,92726.43
"FFSU","NY",603,2108,28,"603210828",2018,1,"AMLODIPINE",2700,73,442.62
"MCOU","NY",16714,730,3,"16714073003",2018,1,"CLOBETASOL",,,
"MCOU","NY",70408,146,34,"70408014634",2018,1,"PROMETHAZI",18863.5,85,302.24
"FFSU","NY",51672,1309,3,"51672130903",2018,1,"BETAMETHAS",,,
"MCOU","NY",50742,152,30,"50742015230",2018,1,"MODAFINIL",,,
"MCOU","NY",2,8149,1,"2814901",2018,1,"HUMATROPE",19,14,54871.17
"MCOU","NY",24338,21,10,"24338002110",2018,1,"EVEKEO (AM",,,
"MCOU","NY",62332,98,30,"62332009830",2018,1,"ARIPIPRAZO",2103,68,9263.4
"FFSU","NY",68001,122,0,"68001012200",2018,1,"BPL METOPR",630,16,247.76
"MCOU","NY",62756,145,86,"62756014586",2018,1,"RIVASTIGMI",,,
"MCOU","NY",93,1719,1,"93171901",2018,1,"WARFARIN S",21105,782,5109.39
"FFSU","NY",59676,960,1,"59676096001",2018,1,"DOXIL 20MG",,,
"FFSU","NY",135,241,2,"135024102",2018,1,"NICORETTE(",,,
"MCOU","NY",68462,132,79,"68462013279",2018,1,"NORETHINDR",966,46,511.85
"MCOU","NY",93,1135,56,"93113556",2018,1,"ACITRETIN",,,
"FFSU","NY",67457,473,22,"67457047322",2018,1,"TOBRAMYCIN",,,
"FFSU","NY",54458,846,16,"54458084616",2018,1,"LOVASTATIN",,,
"FFSU","NY",50242,64,1,"50242006401",2018,1,"TARCEVA 15",,,
"MCOU","NY",57237,217,60,"57237021760",2018,1,"PIOGLITAZO",,,
"MCOU","NY",93,5733,1,"93573301",2018,1,"OXYCODONE",11666,193,68268.57
"FFSU","NY",23,3416,60,"23341660",2018,1,"OPTIVE SEN",15225,264,5079.77
"MCOU","NY",16729,215,10,"16729021510",2018,1,"SERTRALINE",4194,143,315.87
"MCOU","NY",45802,376,35,"45802037635",2018,1,"BETAMETHAS",5150,195,4652.67
"FFSU","NY",49884,230,69,"49884023069",2018,1,"MEGESTROL",3335,23,9904.81
"MCOU","NY",173,642,55,"173064255",2018,1,"LAMICTAL T",17424,202,241889.39
"FFSU","NY",64380,803,8,"64380080308",2018,1,"RANITIDINE",22250,389,3291.18
"FFSU","NY",65162,475,5,"65162047505",2018,1,"NORETHINDR",2134,51,2565.9
"FFSU","NY",60687,195,90,"60687019590",2018,1,"DILTIAZEM",,,
"MCOU","NY",6,3080,1,"6308001",2018,1,"ISENTRESS",15870,272,389409.84
"FFSU","NY",76204,900,1,"76204090001",2018,1,"LEVALBUTER",,,
"MCOU","NY",65862,97,5,"65862009705",2018,1,"MELOXICAM",,,
"FFSU","NY",904,6288,89,"904628889",2018,1,"ASPIRIN 81",161616,4290,16548.17
"MCOU","NY",64764,175,30,"64764017530",2018,1,"DEXILANT 6",61395,2015,544940.68
"MCOU","NY",378,5485,10,"378548510",2018,1,"MECLIZINE",21825,369,2181.67
"FFSU","NY",13668,40,5,"13668004005",2018,1,"RISPERIDON",4541,104,940.13
"FFSU","NY",143,9886,75,"143988675",2018,1,"AMOXICILLA",,,
"FFSU","NY",49884,984,1,"49884098401",2018,1,"NATEGLINID",2430,29,1477.27
"MCOU","NY",68001,152,0,"68001015200",2018,1,"CARVEDILOL",4410,72,244.57
"MCOU","NY",13668,96,5,"13668009605",2018,1,"PANTOPRAZO",,,
"MCOU","NY",68645,497,1,"68645049701",2018,1,"PANTOPRAZO",,,
"FFSU","NY",61874,100,60,"61874010060",2018,1,"VIBERZI (E",,,
"MCOU","NY",57237,18,90,"57237001890",2018,1,"DULOXETINE",25295,679,20511.75
"FFSU","NY",904,6308,20,"904630820",2018,1,"MAPAP CHIL",3520,18,85.6
"FFSU","NY",76385,105,1,"76385010501",2018,1,"BENZTROPIN",8462,165,2124.27
"MCOU","NY",67877,419,20,"67877041920",2018,1,"LINEZOLID",1953,85,35944.06
"MCOU","NY",63323,304,94,"63323030494",2018,1,"PIPERACILL",,,
"MCOU","NY",16571,202,10,"16571020210",2018,1,"DIFLOFENAC",182398,3313,30265.37
"FFSU","NY",259,1202,60,"259120260",2018,1,"NAFTIN GEL",,,
"MCOU","NY",13107,56,1,"13107005601",2018,1,"OXYCODONE",105595,1027,25633.38
"FFSU","NY",49884,256,1,"49884025601",2018,1,"MINOXIDIL",,,
"MCOU","NY",55111,615,30,"55111061530",2018,1,"PRAMIPEXOL",,,
"FFSU","NY",338,17,48,"338001748",2018,1,"DEXTROSE 5",,,
"MCOU","NY",574,107,14,"574010714",2018,1,"CLOTRIMAZO",2663,50,1912.97
"MCOU","NY",65862,203,90,"65862020390",2018,1,"LOSARTAN P",211478,6913,25911.58
"MCOU","NY",68382,9,14,"68382000914",2018,1,"LAMOTRIGIN",21272,469,2018.62
"MCOU","NY",55150,174,10,"55150017410",2018,1,"AZITHROMYC",,,
"MCOU","NY",63044,635,10,"63044063510",2018,1,"TRICON CAP",,,
"MCOU","NY",69097,864,84,"69097086484",2018,1,"ZOLMITRIPT",1275,160,12391.84
"FFSU","NY",591,2070,30,"591207030",2018,1,"LIDOCAINE",3000,100,2897.91
"MCOU","NY",378,32,10,"378003210",2018,1,"METOPROLOL",620267,10523,15564.92
"MCOU","NY",13668,268,1,"13668026801",2018,1,"CARBAMAZEP",42346,470,24359.03
"MCOU","NY",65862,13,1,"65862001301",2018,1,"SERTRALINE",,,
"MCOU","NY",406,512,5,"406051205",2018,1,"OXYCODONE",207879,5603,29191.83
"FFSU","NY",781,5207,92,"781520792",2018,1,"LOSARTAN/H",5182,149,1332.34
"FFSU","NY",781,5792,20,"781579220",2018,1,"LEVOFLOXAC",110,17,133.43
"MCOU","NY",555,139,9,"555013909",2018,1,"GALANTAMIN",,,
"FFSU","NY",64406,805,1,"64406080501",2018,1,"ELOCTATE 1",,,
"FFSU","NY",904,5833,15,"904583315",2018,1,"LORATADINE",2817,102,1909.87
"FFSU","NY",57664,136,88,"57664013688",2018,1,"ERGOCALCIF",38283,8503,54139.38
"MCOU","NY",113,54,52,"113005452",2018,1,"PSEUDOEPHE",282,14,61.03
"MCOU","NY",62011,123,1,"62011012301",2018,1,"HEALTH MAR",,,
"MCOU","NY",31722,505,60,"31722050560",2018,1,"NEVIRAPINE",6302,106,5833.22
"FFSU","NY",59746,122,6,"59746012206",2018,1,"MECLIZINE",5504,108,823.41
"FFSU","NY",12496,1212,3,"12496121203",2018,1,"SUBOXONE S",8080,483,131439.94
"FFSU","NY",172,3759,80,"172375980",2018,1,"LISINOPRIL",,,
"FFSU","NY",53746,542,10,"53746054210",2018,1,"POTASSIUM",,,
"FFSU","NY",57664,170,88,"57664017088",2018,1,"HYDROCODON",,,
"MCOU","NY",16714,685,3,"16714068503",2018,1,"SIMVASTATI",3390,116,216.53
"FFSU","NY",603,5338,31,"603533831",2018,1,"PREDNISONE",,,
"FFSU","NY",61314,637,15,"61314063715",2018,1,"PREDNISOLO",1035,68,8145.28
"FFSU","NY",51991,292,1,"51991029201",2018,1,"OXCARBAZEP",26232,328,5670.54
"FFSU","NY",68645,300,59,"68645030059",2018,1,"METFORMIN",,,
"MCOU","NY",603,4211,2,"603421102",2018,1,"LISINOPRIL",1350,45,45.91
"MCOU","NY",93,926,10,"93092610",2018,1,"LOVASTATIN",948,33,84.85
"FFSU","NY",54,255,13,"54025513",2018,1,"IRBESARTAN",,,
"MCOU","NY",555,9008,79,"555900879",2018,1,"NORTREL TA",,,
"FFSU","NY",69387,119,1,"69387011901",2018,1,"BENZONATAT",2043,51,617.66
"MCOU","NY",378,6021,1,"378602101",2018,1,"DOXYCYCLIN",,,
"FFSU","NY",47335,894,13,"47335089413",2018,1,"CLOPIDOGRE",4457,133,1106.88
"MCOU","NY",113,2013,52,"113201352",2018,1,"LORATADINE",,,
"MCOU","NY",31722,405,5,"31722040505",2018,1,"GABAPENTIN",6150,75,949.01
"MCOU","NY",52536,500,1,"52536050001",2018,1,"DEXTROAMPH",1200,21,1525.87
"MCOU","NY",228,2753,50,"228275350",2018,1,"GLYB/METFR",35872,444,2767.72
"FFSU","NY",62175,272,41,"62175027241",2018,1,"OXYBUTYNIN",,,
"MCOU","NY",68025,52,30,"68025005230",2018,1,"CORVITE 15",,,
"MCOU","NY",68462,746,35,"68462074635",2018,1,"ACYCLOVIR",540,18,4339.92
"FFSU","NY",60505,3110,8,"60505311008",2018,1,"OLANZAPINE",8287,219,2234.29
"FFSU","NY",51672,4061,2,"51672406102",2018,1,"HYDROCORTI",,,
"MCOU","NY",67405,650,55,"67405065055",2018,1,"DOXYCYCLIN",12281,285,11954.75
"FFSU","NY",16729,146,17,"16729014617",2018,1,"QUETIAPINE",22130,458,3452.13
"MCOU","NY",591,3293,15,"591329315",2018,1,"TELMISARTA",393,14,777.5
"FFSU","NY",61748,12,6,"61748001206",2018,1,"PYRAZINAMI",,,
"MCOU","NY",16729,203,1,"16729020301",2018,1,"BUSPIRONE",30981,437,2378.74
"FFSU","NY",603,3741,28,"603374128",2018,1,"FUROSEMIDE",,,
"FFSU","NY",63323,694,4,"63323069404",2018,1,"ACETYLCYST",,,
"MCOU","NY",66215,16,60,"66215001660",2018,1,"VALCHLOR (",,,
"MCOU","NY",703,4805,1,"703480501",2018,1,"MESNA INJE",,,
"FFSU","NY",185,1111,60,"185111160",2018,1,"BUPROPION",6974,159,3110.35
"MCOU","NY",23594,505,50,"23594050550",2018,1,"MILLIPRED",,,
"MCOU","NY",54458,981,12,"54458098112",2018,1,"CITALOPRAM",420,14,32.7
"MCOU","NY",172,7313,20,"172731320",2018,1,"CYCLOSPORI",5200,93,13423.38
"FFSU","NY",378,724,19,"378072419",2018,1,"TIZANIDINE",11803,143,1873.13
"MCOU","NY",71,369,24,"71036924",2018,1,"DILANTIN 1",63241,588,76554.01
"FFSU","NY",31722,510,90,"31722051090",2018,1,"SIMVASTATI",,,
"MCOU","NY",70000,207,1,"70000020701",2018,1,"LDR ALLERG",,,
"MCOU","NY",378,5807,93,"378580793",2018,1,"VALSARTAN",3885,124,1646.77
"FFSU","NY",16729,66,16,"16729006616",2018,1,"LEVETIRACE",16727,251,4270.37
"MCOU","NY",93,7334,1,"93733401",2018,1,"MYCOPHENOL",13386,121,4388.47
"FFSU","NY",64380,803,7,"64380080307",2018,1,"RANITIDINE",52103,883,7181.5
"MCOU","NY",76282,421,5,"76282042105",2018,1,"LISINOPRIL",,,
"FFSU","NY",713,640,86,"713064086",2018,1,"HALOBETASO",,,
"FFSU","NY",16571,402,10,"16571040210",2018,1,"CETIRIZINE",141054,4108,28535.25
"MCOU","NY",55150,202,0,"55150020200",2018,1,"PANTOPRAZO",,,
"FFSU","NY",955,1004,10,"955100410",2018,1,"ENOXAPARIN",2507.8,457,37324.69
"FFSU","NY",42043,121,20,"42043012120",2018,1,"CEFPODOXIM",,,
"MCOU","NY",16729,9,16,"16729000916",2018,1,"PRAVASTATI",19314,636,5646.23
"MCOU","NY",68462,381,60,"68462038160",2018,1,"RILUZOLE T",1020,15,5229.38
"MCOU","NY",52427,285,1,"52427028501",2018,1,"MACROBID 1",,,
"MCOU","NY",60505,3130,8,"60505313008",2018,1,"QUETIAPINE",5780,150,886.37
"MCOU","NY",781,2368,1,"781236801",2018,1,"AMPHETAMIN",13606,426,39370.51
"FFSU","NY",781,2148,1,"781214801",2018,1,"LANSOPRAZO",1029,29,616.13
"MCOU","NY",517,3900,25,"517390025",2018,1,"CALCIUM GL",,,
"MCOU","NY",51079,981,1,"51079098101",2018,1,"LISINOPRIL",,,
"FFSU","NY",64980,224,3,"64980022403",2018,1,"DUTASTERID",,,
"MCOU","NY",603,24,36,"603002436",2018,1,"ASPIRIN-CH",106320,3530,3024.28
"FFSU","NY",93,1006,5,"93100605",2018,1,"NAPROXEN D",1146,26,385.37
"MCOU","NY",143,9659,1,"143965901",2018,1,"TESTOSTERO",2889.9,1121,31811.95
"FFSU","NY",13668,185,90,"13668018590",2018,1,"SILDENAFIL",,,
"MCOU","NY",68180,128,9,"68180012809",2018,1,"FENOFIBRIC",,,
"FFSU","NY",63323,30,11,"63323003011",2018,1,"CHORIONIC",,,
"FFSU","NY",47335,382,83,"47335038283",2018,1,"DULOXETINE",1245,42,608.73
"MCOU","NY",115,1645,1,"115164501",2018,1,"NITROFURAN",2446,137,2137.54
"MCOU","NY",68462,268,30,"68462026830",2018,1,"ATOMOXETIN",25523,772,81733.29
"MCOU","NY",47335,6,88,"47335000688",2018,1,"CDLD & ENT",1230,13,1502.26
"MCOU","NY",378,5208,5,"378520805",2018,1,"AMLODIPINE",9510,311,499.89
"MCOU","NY",904,5930,61,"904593061",2018,1,"LABETALOL",,,
"MCOU","NY",51672,4164,3,"51672416403",2018,1,"METRONIDAZ",14605,244,32932.61
"FFSU","NY",59417,107,10,"59417010710",2018,1,"VYVANSE 70",11318,360,109277.93
"FFSU","NY",49348,706,4,"49348070604",2018,1,"IBUPROFEN",,,
"MCOU","NY",54838,555,50,"54838055550",2018,1,"ONDANSETRO",18119.1,528,16142.27
"MCOU","NY",781,1966,1,"781196601",2018,1,"FUROSEMIDE",3803,111,141.85
"FFSU","NY",65,416,63,"65041663",2018,1,"GENTEAL TE",4483.2,99,1485.19
"MCOU","NY",78,414,20,"78041420",2018,1,"ZORTRESS T",5430,29,89799.11
"MCOU","NY",93,5062,10,"93506210",2018,1,"HYDROXYZIN",,,
"FFSU","NY",378,137,10,"378013710",2018,1,"ALLOPURINO",,,
"MCOU","NY",43386,571,1,"43386057101",2018,1,"METHYLPHEN",5002,97,14896.23
"MCOU","NY",49348,511,59,"49348051159",2018,1,"PINK BISMU",768,13,83.37
"FFSU","NY",69097,852,7,"69097085207",2018,1,"NAPROXEN D",6234,141,2116.15
"MCOU","NY",64980,328,2,"64980032802",2018,1,"ERYTHROMYC",2050.4,43,9428.27
"MCOU","NY",378,1070,1,"378107001",2018,1,"DEXTROAMPH",,,
"MCOU","NY",52817,143,90,"52817014390",2018,1,"PAROXETINE",1581,50,223.81
"FFSU","NY",409,1176,30,"409117630",2018,1,"DEMEROL(ME",,,
"MCOU","NY",49884,689,1,"49884068901",2018,1,"METOCLOPRA",1596,30,41.45
"MCOU","NY",65,4013,3,"65401303",2018,1,"VIGAMOX",,,
"MCOU","NY",93,3109,5,"93310905",2018,1,"AMOXICILLI",747622,30994,47601.2
"MCOU","NY",69097,182,65,"69097018265",2018,1,"RIZATRIPTA",,,
"MCOU","NY",13668,102,10,"13668010210",2018,1,"DONEPEZIL",8449,287,1278.57
"MCOU","NY",63323,108,1,"63323010801",2018,1,"MAGNESIUM",1600,14,2110.05
"MCOU","NY",78,567,51,"78056751",2018,1,"AFINITOR T",1168,45,597886.83
"MCOU","NY",603,6340,2,"603634002",2018,1,"VALSARTAN",,,
"MCOU","NY",65162,442,50,"65162044250",2018,1,"MECLIZINE",13229,286,2168.26
"MCOU","NY",338,49,41,"338004941",2018,1,"SODIUM CHL",,,
"FFSU","NY",591,3892,5,"591389205",2018,1,"SUCRALFATE",,,
"FFSU","NY",62856,389,1,"62856038901",2018,1,"HALAVEN",115.5,13,25878.44
"FFSU","NY",378,2005,93,"378200593",2018,1,"PAROXETINE",,,
"MCOU","NY",93,39,1,"93003901",2018,1,"LAMOTRIGIN",94011,1352,5762.73
"MCOU","NY",74,7068,11,"74706811",2018,1,"SYNTHROID",,,
"FFSU","NY",8,1222,1,"8122201",2018,1,"PRISTIQ EX",,,
"FFSU","NY",69339,135,10,"69339013510",2018,1,"CYPROHEPTA",,,
"MCOU","NY",15054,1060,3,"15054106003",2018,1,"SOMATULINE",,,
"MCOU","NY",43598,220,40,"43598022040",2018,1,"AMOXICILLI",,,
"MCOU","NY",172,4097,80,"172409780",2018,1,"BACLOFEN T",47141,620,13447.97
"FFSU","NY",16714,733,1,"16714073301",2018,1,"CELECOXIB",,,
"FFSU","NY",62175,890,43,"62175089043",2018,1,"ATORVASTAT",22134,732,5518.13
"MCOU","NY",68180,516,9,"68180051609",2018,1,"LISINOPRIL",,,
"MCOU","NY",43478,903,88,"43478090388",2018,1,"PROPRANOLO",1890,58,3427.57
"FFSU","NY",68382,941,1,"68382094101",2018,1,"DEXTROAMPH",,,
"MCOU","NY",57894,70,2,"57894007002",2018,1,"SIMPONI 50",59.5,119,527443.31
"FFSU","NY",69097,823,7,"69097082307",2018,1,"CITALOPRAM",1259,39,318.98
"FFSU","NY",68462,198,90,"68462019890",2018,1,"PRAVASTATI",690,15,243.36
"FFSU","NY",49702,227,13,"49702022713",2018,1,"TIVICAY TA",,,
"MCOU","NY",378,1110,5,"378111005",2018,1,"GLIPIZIDE",7650,137,399.35
